id,origen,destino,tiempoViaje,capacidad,distancia
R6297,SITP427A05,SITP027B05,1,2000,275
R6298,SITP027B05,SITP131A05,1,2000,758
R6299,SITP131A05,SITP033A05,1,2000,415
R6300,SITP200B03,SITP201A03,1,2000,191
R6301,SITP201A03,SITP187A03,1,2000,886
R6302,SITP166A03,SITP016A03,1,2000,566
R6303,SITP016A03,SITP199A03,1,2000,308
R6304,SITP199A03,SITP198A03,1,2000,40
R6305,SITP198A03,SITP181A02,1,2000,233
R6306,SITP181A02,SITP069A02,1,2000,172
R6307,TM03005,TM03004,1,2000,688
R6308,TM03004,SITP156A02,1,2000,441
R6309,SITP208A03,SITP181A03,1,2000,439
R6310,SITP181A03,SITP614A03,1,2000,266
R6311,SITP182A03,SITP206A03,1,2000,91
R6312,SITP206A03,SITP564A03,1,2000,439
R6313,SITP564A03,SITP197A03,1,2000,348
R6314,SITP197A03,SITP563A03,1,2000,530
R6315,SITP563A03,SITP196A03,1,2000,324
R6316,SITP189A03,SITP191B03,1,2000,262
R6317,SITP191B03,SITP193B03,1,2000,401
R6318,SITP193B03,SITP192A03,1,2000,80
R6319,SITP192A03,SITP133A03,1,2000,223
R6320,SITP133A03,SITP117A03,1,2000,338
R6321,SITP606A03,SITP534A03,1,2000,258
R6322,SITP534A03,SITP337A03,1,2000,413
R6323,SITP337A03,SITP510A03,1,2000,651
R6324,SITP510A03,SITP631A03,1,2000,201
R6325,SITP397A10,SITP320A10,1,2000,408
R6326,SITP319B10,SITP080A10,1,2000,387
R6327,SITP080A10,SITP082A10,1,2000,584
R6328,SITP082A10,SITP106A11,1,2000,358
R6329,SITP106A11,SITP100A11,1,2000,579
R6330,SITP357A00,SITP411A00,1,2000,179
R6331,SITP411A00,SITP207A00,1,2000,247
R6332,SITP207A00,SITP205A00,1,2000,152
R6333,SITP205A00,SITP156B00,1,2000,339
R6334,SITP156B00,SITP388A00,1,2000,573
R6335,SITP388A00,SITP200A00,1,2000,472
R6336,SITP200A00,SITP712A00,1,2000,570
R6337,SITP712A00,SITP171A00,1,2000,574
R6338,SITP171A00,SITP258B00,1,2000,170
R6339,SITP126A00,SITP120B07,1,2000,586
R6340,SITP120B07,SITP024B07,1,2000,319
R6341,SITP024B07,SITP032A06,1,2000,295
R6342,SITP032A06,SITP117A06,1,2000,171
R6343,SITP117A06,SITP035A06,1,2000,448
R6344,SITP035A06,SITP036A06,1,2000,309
R6345,SITP036A06,SITP066A06,1,2000,703
R6346,SITP156A05,SITP154A05,1,2000,437
R6347,SITP154A05,SITP151A05,1,2000,525
R6348,SITP151A05,SITP199A05,1,2000,625
R6349,SITP199A05,SITP434A05,1,2000,550
R6350,SITP047A05,SITP120A04,1,2000,415
R6351,SITP120A04,SITP303A05,1,2000,542
R6352,SITP303A05,SITP117B04,1,2000,540
R6353,SITP117B04,SITP014A04,1,2000,350
R6354,SITP014A04,SITP109A04,1,2000,536
R6355,SITP109A04,SITP114B04,1,2000,710
R6356,SITP114B04,SITP177A05,1,2000,618
R6357,SITP177C05,SITP012A05,1,2000,351
R6358,SITP012A05,SITP329A05,1,2000,461
R6359,SITP329A05,SITP321A05,1,2000,321
R6360,SITP321A05,SITP320A05,1,2000,298
R6361,SITP320A05,SITP389A05,1,2000,143
R6362,SITP588A00,SITP770A00,1,2000,615
R6363,SITP192A01,SITP193A01,1,2000,194
R6364,SITP8488,SITP056A01,1,2000,225
R6365,SITP056A01,SITP195A01,1,2000,46
R6366,SITP054A01,SITP200A01,1,2000,521
R6367,SITP204A01,SITP053A01,1,2000,274
R6368,SITP053A01,SITP051A01,1,2000,227
R6369,SITP051A01,SITP114A01,1,2000,343
R6370,SITP114A01,SITP207A01,1,2000,102
R6371,SITP207A01,SITP208A01,1,2000,320
R6372,SITP009A01,SITP393A01,1,2000,101
R6373,SITP393A01,SITP006A01,1,2000,425
R6374,SITP006A01,SITP080A01,1,2000,407
R6375,SITP080A01,SITP346A01,1,2000,287
R6376,SITP601A01,SITP103A01,1,2000,253
R6377,SITP103A01,SITP104A01,1,2000,454
R6378,SITP163A02,SITP250A02,1,2000,278
R6379,SITP250A02,SITP224A02,1,2000,480
R6380,SITP224A02,SITP226A02,1,2000,520
R6381,SITP226A02,SITP310A02,1,2000,711
R6382,SITP310A02,SITP220A02,1,2000,613
R6383,SITP220A02,SITP244A02,1,2000,1234
R6384,SITP244A02,SITP002A02,1,2000,508
R6385,SITP002A02,SITP017A02,1,2000,331
R6386,SITP447A13,SITP418A13,1,2000,287
R6387,SITP495A00,SITP494A00,1,2000,138
R6388,SITP505A00,TM06111,1,2000,143
R6389,TM06111,SITP244B00,1,2000,525
R6390,SITP254A00,SITP256A00,1,2000,785
R6391,SITP256A00,SITP126A00,1,2000,412
R6392,SITP120A07,SITP024A07,1,2000,309
R6393,SITP024A07,SITP032A06,1,2000,212
R6394,SITP032A06,SITP029A07,1,2000,659
R6395,SITP029A07,SITP086A06,1,2000,628
R6396,SITP313A07,SITP320A07,1,2000,679
R6397,SITP580A08,TM05101,1,2000,439
R6398,TM05101,SITP078A07,1,2000,767
R6399,SITP065A08,SITP487A08,1,2000,567
R6400,SITP487A08,SITP091A08,1,2000,363
R6401,SITP091A08,SITP107A08,1,2000,496
R6402,SITP107A08,SITP200A08,1,2000,385
R6403,SITP200A08,SITP030A09,1,2000,466
R6404,SITP035A09,SITP037A09,1,2000,539
R6405,SITP037A09,SITP505A09,1,2000,169
R6406,SITP355A09,SITP348A09,1,2000,755
R6407,SITP348A09,SITP559A09,1,2000,320
R6408,SITP559A09,SITP628A09,1,2000,133
R6409,SITP628A09,SITP604A09,1,2000,236
R6410,SITP604A09,SITP356A09,1,2000,305
R6411,SITP356A09,SITP500A09,1,2000,204
R6412,SITP671A09,SITP557A09,1,2000,354
R6413,SITP557A09,SITP354A09,1,2000,556
R6414,SITP354A09,SITP643A09,1,2000,355
R6415,TM07005,SITP410A09,1,2000,746
R6416,SITP233A10,SITP055A09,1,2000,820
R6417,SITP291A10,SITP075A09,1,2000,107
R6418,SITP075A09,SITP175A10,1,2000,655
R6419,SITP840A00,TM02302,1,2000,751
R6420,TM02302,TM02303,1,2000,415
R6421,TM02303,SITP754A00,1,2000,579
R6422,SITP754A00,TM09123,1,2000,470
R6423,TM09121,SITP153A00,1,2000,243
R6424,SITP438A00,SITP066A11,1,2000,330
R6425,SITP066A11,TM09106,1,2000,772
R6426,TM09106,SITP408A11,1,2000,136
R6427,SITP435A03,SITP431A03,1,2000,175
R6428,SITP431A03,SITP430A03,1,2000,48
R6429,SITP430A03,SITP425A03,1,2000,301
R6430,SITP425A03,SITP037A03,1,2000,547
R6431,SITP037A03,SITP040A03,1,2000,452
R6432,SITP040A03,SITP041A03,1,2000,389
R6433,TM03002,SITP197A03,1,2000,569
R6434,SITP197A03,SITP397A03,1,2000,215
R6435,SITP397A03,SITP506A03,1,2000,300
R6436,SITP108A03,SITP425A03,1,2000,164
R6437,SITP754A00,SITP679A00,1,2000,287
R6438,SITP177A00,SITP181A00,1,2000,690
R6439,TM07106,SITP114A05,1,2000,381
R6440,SITP114A05,SITP176A00,1,2000,688
R6441,SITP839A00,SITP070A07,1,2000,526
R6442,SITP109A08,SITP582A08,1,2000,212
R6443,SITP582A08,SITP077A09,1,2000,979
R6444,SITP077A09,TM07007,1,2000,665
R6445,TM07007,SITP060A09,1,2000,699
R6446,SITP617A09,SITP057A09,1,2000,455
R6447,SITP057A09,SITP616A09,1,2000,540
R6448,SITP616A09,SITP056B09,1,2000,255
R6449,SITP056B09,SITP064A09,1,2000,742
R6450,SITP231A13,SITP422A13,1,2000,195
R6451,SITP422A13,SITP236A13,1,2000,172
R6452,SITP235A13,SITP255A13,1,2000,191
R6453,SITP255A13,SITP257A13,1,2000,211
R6454,SITP106A13,SITP002A13,1,2000,194
R6455,SITP103A13,SITP101B13,1,2000,235
R6456,SITP101B13,SITP099A13,1,2000,292
R6457,SITP099A13,SITP085A12,1,2000,287
R6458,SITP082A12,SITP079B12,1,2000,456
R6459,SITP079B12,SITP110A11,1,2000,456
R6460,SITP110A11,SITP101B11,1,2000,696
R6461,SITP101B11,SITP021A10,1,2000,791
R6462,SITP021A10,SITP583A08,1,2000,207
R6463,SITP094A09,SITP047A08,1,2000,390
R6464,SITP014C09,SITP185A08,1,2000,446
R6465,SITP185A08,SITP627B09,1,2000,405
R6466,SITP627B09,SITP105B09,1,2000,460
R6467,SITP105B09,SITP182B08,1,2000,312
R6468,SITP182B08,SITP182A08,1,2000,36
R6469,SITP182A08,SITP108A09,1,2000,531
R6470,SITP161B08,SITP029B09,1,2000,134
R6471,SITP029B09,SITP168B08,1,2000,117
R6472,SITP166A08,SITP569A09,1,2000,144
R6473,SITP569A09,SITP100B09,1,2000,350
R6474,SITP100B09,SITP102A09,1,2000,439
R6475,SITP511B09,SITP051B09,1,2000,139
R6476,SITP051B09,SITP052C09,1,2000,139
R6477,SITP052C09,SITP071B09,1,2000,338
R6478,SITP071B09,SITP220A09,1,2000,250
R6479,SITP226B00,SITP650A00,1,2000,780
R6480,SITP650A00,SITP232C00,1,2000,445
R6481,SITP232C00,SITP638A00,1,2000,526
R6482,SITP638A00,SITPBD-025A,1,2000,497
R6483,SITPBD-025A,SITPBD-026A,1,2000,428
R6484,SITPBD-026A,SITPBD-027A,1,2000,514
R6485,SITPBD-027A,SITP237A00,1,2000,531
R6486,SITP237A00,SITP191A00,1,2000,449
R6487,SITP191A00,SITP238A00,1,2000,428
R6488,SITP814A00,SITP811A00,1,2000,479
R6489,SITP576A13,SITP514A13,1,2000,320
R6490,SITP514A13,SITP515A13,1,2000,303
R6491,SITP515A13,SITP322A13,1,2000,306
R6492,SITP322A13,SITP222A13,1,2000,507
R6493,SITP222A13,SITP530A13,1,2000,128
R6494,SITP530A13,SITP212A13,1,2000,678
R6495,SITP212A13,SITP094A13,1,2000,237
R6496,SITP094A13,SITP095A13,1,2000,367
R6497,SITP095A13,SITP024A13,1,2000,367
R6498,SITP459A13,SITP318A13,1,2000,343
R6499,SITP318A13,SITP319A13,1,2000,318
R6500,SITP319A13,SITP559A13,1,2000,191
R6501,SITP559A13,SITP571A13,1,2000,344
R6502,SITP571A13,SITP556A13,1,2000,344
R6503,SITP556A13,SITP570A13,1,2000,83
R6504,SITP570A13,SITP204A13,1,2000,255
R6505,SITP204A13,SITP434A13,1,2000,223
R6506,SITP434A13,SITP456A13,1,2000,144
R6507,SITP456A13,SITP453A13,1,2000,177
R6508,SITP453A13,SITP503A13,1,2000,277
R6509,SITP503A13,SITP502A13,1,2000,71
R6510,SITP306A05,SITP304A05,1,2000,631
R6511,SITP304A05,SITP028A05,1,2000,511
R6512,SITP028A05,SITP037A05,1,2000,441
R6513,TM06000,SITP431A06,1,2000,760
R6514,SITP431A06,SITP194A05,1,2000,717
R6515,SITP194A05,SITP383A05,1,2000,663
R6516,SITP383A05,SITP8485,1,2000,914
R6517,SITP8485,SITP382A06,1,2000,1008
R6518,SITP382A06,SITP378A05,1,2000,847
R6519,SITP378A05,SITP185A06,1,2000,199
R6520,SITP185A06,SITP183A06,1,2000,418
R6521,SITP183A06,SITP435A06,1,2000,199
R6522,SITP435A06,SITP156A06,1,2000,862
R6523,SITP156A06,SITP387A06,1,2000,342
R6524,SITP124A06,SITP405A06,1,2000,264
R6525,SITP364A07,SITP349A07,1,2000,471
R6526,SITP349A07,SITP125A07,1,2000,785
R6527,SITP125A07,SITP356B07,1,2000,824
R6528,SITP052B08,SITP003A08,1,2000,418
R6529,SITP003A08,SITP115A08,1,2000,251
R6530,SITP115A08,SITP188A08,1,2000,329
R6531,SITP188A08,SITP114A08,1,2000,233
R6532,SITP114A08,SITP186A08,1,2000,388
R6533,SITP186A08,SITP191A08,1,2000,451
R6534,SITP124A08,SITP201B08,1,2000,352
R6535,SITP201B08,SITP122A08,1,2000,422
R6536,SITP122A08,SITP104C09,1,2000,481
R6537,SITP098A09,SITP088C09,1,2000,340
R6538,SITP061A10,SITP419A11,1,2000,366
R6539,SITP419A11,SITP060B11,1,2000,31
R6540,SITP060B11,SITP069B11,1,2000,273
R6541,SITP069B11,SITP068A11,1,2000,294
R6542,SITP068A11,SITP067B11,1,2000,290
R6543,SITP082A11,SITP587A11,1,2000,652
R6544,SITP005A12,SITP127A12,1,2000,371
R6545,SITP127A12,SITP128A12,1,2000,327
R6546,SITP128A12,SITP270A12,1,2000,448
R6547,SITP018A12,SITP266A12,1,2000,276
R6548,SITP554A12,SITP548A12,1,2000,301
R6549,SITP646A00,SITP160A00,1,2000,593
R6550,SITP160A00,SITP085A00,1,2000,580
R6551,SITP085A00,SITP142A00,1,2000,524
R6552,SITP142A00,SITP183A00,1,2000,563
R6553,SITP183A00,SITP792A00,1,2000,478
R6554,SITP792A00,SITP026A00,1,2000,236
R6555,SITP026A00,SITP108A00,1,2000,65
R6556,SITP108A00,SITP197A00,1,2000,195
R6557,SITP197A00,SITP194A00,1,2000,269
R6558,SITP194A00,SITP158A00,1,2000,505
R6559,SITP158A00,SITP321B00,1,2000,443
R6560,SITP321B00,SITP322B00,1,2000,565
R6561,SITP322B00,SITP059A00,1,2000,630
R6562,SITP011B00,SITP048A00,1,2000,471
R6563,SITP048A00,SITP037A10,1,2000,275
R6564,SITP037A10,SITP100A11,1,2000,288
R6565,SITP100A11,SITP112A11,1,2000,416
R6566,SITP112A11,SITP113A11,1,2000,444
R6567,SITP113A11,SITP411A11,1,2000,258
R6568,SITP411A11,SITP409A11,1,2000,523
R6569,SITP409A11,SITP421A11,1,2000,244
R6570,SITP421A11,SITP436A12,1,2000,386
R6571,SITP436A12,SITP325A12,1,2000,405
R6572,SITP325A12,SITP222A13,1,2000,280
R6573,SITP222A13,SITP220A13,1,2000,421
R6574,SITP220A13,SITP534A13,1,2000,653
R6575,SITP534A13,SITP266A13,1,2000,623
R6576,SITP565A13,SITP408A13,1,2000,41
R6577,SITP408A13,SITP563A13,1,2000,136
R6578,SITP563A13,SITP287A13,1,2000,217
R6579,SITP287A13,SITP251A13,1,2000,202
R6580,SITP251A13,SITP406A13,1,2000,273
R6581,SITP406A13,SITP249A13,1,2000,202
R6582,SITP249A13,SITP400A13,1,2000,109
R6583,SITP400A13,SITP401A13,1,2000,9
R6584,SITP401A13,SITP310A13,1,2000,129
R6585,SITP310A13,SITP307A13,1,2000,219
R6586,SITP124A09,SITP126A09,1,2000,355
R6587,SITP126A09,SITP576A09,1,2000,244
R6588,SITP575A09,SITP151A09,1,2000,392
R6589,SITP200A09,SITP205A09,1,2000,251
R6590,SITP205A09,SITP206A09,1,2000,120
R6591,SITP206A09,SITP223A09,1,2000,380
R6592,SITP223A09,SITP220A09,1,2000,229
R6593,SITP103A09,SITP105B09,1,2000,294
R6594,SITP105B09,SITP183B08,1,2000,181
R6595,SITP013A08,SITP070A08,1,2000,247
R6596,SITP070A08,SITP071A08,1,2000,643
R6597,SITP071A08,SITP072A08,1,2000,30
R6598,SITP517A08,SITP415A00,1,2000,140
R6599,SITP415A00,SITP206A00,1,2000,482
R6600,SITP205A00,SITP430A00,1,2000,214
R6601,SITP430A00,SITP155B00,1,2000,514
R6602,SITP155B00,SITP803B00,1,2000,260
R6603,SITP803B00,SITP712A00,1,2000,965
R6604,SITP712A00,SITP172A00,1,2000,259
R6605,SITP172A00,SITP8483,1,2000,489
R6606,SITP8483,SITP710A00,1,2000,459
R6607,SITP710A00,SITP867A00,1,2000,308
R6608,SITP867A00,SITP108A00,1,2000,319
R6609,SITP108A00,SITP795A00,1,2000,357
R6610,SITP183A00,SITP347A00,1,2000,247
R6611,SITP347A00,SITP147A00,1,2000,346
R6612,SITP147A00,SITP145B00,1,2000,662
R6613,SITP102A00,SITP014A00,1,2000,508
R6614,SITP014A00,SITP231A00,1,2000,387
R6615,SITP231A00,SITP098A00,1,2000,656
R6616,SITP098A00,SITP262A00,1,2000,467
R6617,SITP262A00,SITPBD-026A,1,2000,512
R6618,SITPBD-026A,SITP083A00,1,2000,432
R6619,SITP083A00,SITP086A00,1,2000,347
R6620,SITP086A00,SITP077A00,1,2000,366
R6621,SITP077A00,SITP078A00,1,2000,150
R6622,SITP078A00,SITP143B00,1,2000,265
R6623,SITP143B00,SITP621A00,1,2000,817
R6624,SITP621A00,SITP134A00,1,2000,490
R6625,SITP134A00,SITP026A00,1,2000,351
R6626,SITP197A00,SITP159A00,1,2000,758
R6627,SITP159A00,SITP321B00,1,2000,427
R6628,SITP321B00,SITP829A00,1,2000,169
R6629,SITP829A00,SITP010A00,1,2000,920
R6630,SITP031A00,SITP418A00,1,2000,443
R6631,SITP418A00,SITP087A00,1,2000,464
R6632,SITP087A00,SITP346A00,1,2000,303
R6633,SITP346A00,SITP587A08,1,2000,49
R6634,SITP076A08,SITP075A08,1,2000,18
R6635,SITP071A08,SITP069A08,1,2000,646
R6636,SITP069A08,SITP013A08,1,2000,263
R6637,SITP013A08,SITP015A08,1,2000,261
R6638,SITP180A08,SITP107B09,1,2000,225
R6639,SITP107B09,SITP169B08,1,2000,148
R6640,SITP169B08,SITP026B09,1,2000,181
R6641,SITP026B09,SITP161A08,1,2000,334
R6642,SITP161A08,SITP168A08,1,2000,210
R6643,SITP168A08,SITP166B08,1,2000,271
R6644,SITP166B08,SITP337A09,1,2000,136
R6645,SITP337A09,SITP101B09,1,2000,346
R6646,SITP101B09,SITP102B09,1,2000,468
R6647,SITP102B09,SITP648A09,1,2000,170
R6648,SITP648A09,SITP511A09,1,2000,249
R6649,SITP511A09,SITP052C09,1,2000,247
R6650,SITP226A09,SITP222A09,1,2000,280
R6651,SITP222A09,SITP224A09,1,2000,223
R6652,SITP224A09,SITP207A09,1,2000,182
R6653,SITP207A09,SITP204A09,1,2000,210
R6654,SITP650A09,SITP150A09,1,2000,273
R6655,SITP150A09,SITP147A09,1,2000,292
R6656,SITP127A09,SITP124A09,1,2000,355
R6657,SITP361A07,SITP385A07,1,2000,456
R6658,SITP385A07,SITP394A07,1,2000,740
R6659,SITP394A07,SITP156A07,1,2000,574
R6660,SITP156A07,SITP142A07,1,2000,249
R6661,SITP142A07,SITP356B07,1,2000,474
R6662,SITP636B08,SITP052A08,1,2000,271
R6663,SITP052A08,SITP003A08,1,2000,373
R6664,SITP003A08,TM05005,1,2000,262
R6665,SITP058A07,SITP580A08,1,2000,765
R6666,TM05103,SITP097D07,1,2000,810
R6667,SITP097D07,SITP063A07,1,2000,434
R6668,SITP063A07,SITP332A07,1,2000,402
R6669,SITP002A07,SITP067A07,1,2000,504
R6670,SITP067A07,SITP398A07,1,2000,297
R6671,SITP398A07,SITP066A07,1,2000,374
R6672,SITP066A07,SITP064A07,1,2000,633
R6673,SITP133A07,SITP153A07,1,2000,575
R6674,SITP153A07,SITP301A07,1,2000,439
R6675,SITP301A07,SITP391A07,1,2000,724
R6676,SITP391A07,SITP297A07,1,2000,659
R6677,SITP297A07,SITP360A07,1,2000,433
R6678,SITP360A07,SITP361A07,1,2000,146
R6679,SITP446A12,SITP324A12,1,2000,275
R6680,SITP421A11,SITP566A11,1,2000,347
R6681,SITP566A11,SITP063A11,1,2000,568
R6682,SITP063A11,SITP016A11,1,2000,456
R6683,SITP016A11,SITP398A11,1,2000,334
R6684,SITP023A11,SITP061A10,1,2000,507
R6685,SITP061A10,SITP419B11,1,2000,312
R6686,SITP122A11,SITP028A11,1,2000,888
R6687,SITP028A11,SITP418A11,1,2000,308
R6688,SITP061B11,SITP032A11,1,2000,332
R6689,SITP032A11,SITP030B11,1,2000,433
R6690,SITP030B11,SITP031A11,1,2000,242
R6691,SITP031A11,SITP030B10,1,2000,323
R6692,SITP089B10,SITP071B10,1,2000,240
R6693,SITP216A10,SITP383A10,1,2000,604
R6694,SITP383A10,SITP204A10,1,2000,208
R6695,SITP275A10,SITP266A10,1,2000,122
R6696,SITP266A10,SITP274A10,1,2000,335
R6697,SITP274A10,SITP312A10,1,2000,439
R6698,SITP436A08,SITP459A08,1,2000,495
R6699,SITP459A08,SITP153A07,1,2000,883
R6700,SITP153A07,SITP358A07,1,2000,820
R6701,SITP358A07,SITP151A07,1,2000,480
R6702,SITP151A07,SITP152A07,1,2000,417
R6703,SITP152A07,SITP395A07,1,2000,700
R6704,SITP395A07,SITP178A07,1,2000,1013
R6705,SITP178A07,SITP233A07,1,2000,379
R6706,SITP233A07,SITP203A07,1,2000,382
R6707,SITP203A07,SITP211A07,1,2000,523
R6708,SITP211A07,SITP106A07,1,2000,255
R6709,SITP106A07,SITP106B07,1,2000,53
R6710,SITP106A07,SITP056A07,1,2000,594
R6711,SITP056A07,SITP194A06,1,2000,523
R6712,SITP194A06,SITP133A06,1,2000,1105
R6713,SITP008B06,SITP007A06,1,2000,106
R6714,SITP007A06,SITP031B05,1,2000,612
R6715,SITP031B05,SITP444B05,1,2000,330
R6716,SITP127B05,SITP131B05,1,2000,419
R6717,SITP126A05,SITP210A04,1,2000,499
R6718,SITP210A04,SITP062B04,1,2000,421
R6719,SITP415A04,SITP211A03,1,2000,245
R6720,SITP211A03,SITP084A03,1,2000,536
R6721,SITP201B03,SITP004A03,1,2000,803
R6722,SITP004A03,SITP187A03,1,2000,169
R6723,SITP148A02,SITP151A02,1,2000,431
R6724,SITP151A02,SITP150A02,1,2000,296
R6725,SITP150A02,SITP038A02,1,2000,304
R6726,SITP038A02,SITP152A02,1,2000,340
R6727,SITP152A02,SITP133A02,1,2000,601
R6728,SITP133A02,SITP091A02,1,2000,335
R6729,SITP091A02,SITP023A02,1,2000,471
R6730,SITP193A02,SITP042A01,1,2000,413
R6731,SITP042A01,SITP039A01,1,2000,325
R6732,SITP545A01,SITP078A01,1,2000,112
R6733,SITP078A01,SITP373A01,1,2000,547
R6734,SITP373A01,SITP080A01,1,2000,601
R6735,SITP080A01,SITP071A01,1,2000,256
R6736,SITP071A01,SITP346A01,1,2000,146
R6737,SITP346A01,SITP405A01,1,2000,295
R6738,SITP405A01,SITP351A01,1,2000,406
R6739,SITP351A01,SITP232B01,1,2000,146
R6740,SITP228B01,SITP320B01,1,2000,556
R6741,SITP320B01,SITP062A01,1,2000,681
R6742,SITP062A01,SITP132A01,1,2000,307
R6743,SITP132A01,SITP064A01,1,2000,290
R6744,SITP064A01,SITP068A01,1,2000,532
R6745,SITP068A01,SITP468A01,1,2000,226
R6746,SITP468A01,SITP467A01,1,2000,27
R6747,SITP075A09,SITP013A09,1,2000,575
R6748,SITP013A09,SITP011A09,1,2000,488
R6749,SITP011A09,SITP012A09,1,2000,38
R6750,SITP012A09,SITP102A09,1,2000,734
R6751,SITP648A09,SITP608A09,1,2000,451
R6752,SITP608A09,SITP053A09,1,2000,155
R6753,SITP053A09,SITP481A09,1,2000,332
R6754,SITP481A09,SITP223A09,1,2000,261
R6755,SITP206A09,SITP204A09,1,2000,208
R6756,SITP204A09,SITP193A09,1,2000,261
R6757,SITP193A09,SITP189A09,1,2000,313
R6758,SITP189A09,SITP156A09,1,2000,216
R6759,SITP156A09,SITP650A09,1,2000,160
R6760,SITP650A09,SITP652A09,1,2000,215
R6761,SITP652A09,SITP654A09,1,2000,363
R6762,SITP202A09,SITP656A09,1,2000,311
R6763,SITP656A09,SITP657A09,1,2000,443
R6764,SITP657A09,SITP658A09,1,2000,44
R6765,SITP658A09,SITP289A09,1,2000,245
R6766,SITP290A09,SITP664A09,1,2000,273
R6767,SITP664A09,SITP644A09,1,2000,425
R6768,SITP644A09,SITP648A09,1,2000,511
R6769,SITP650A09,SITP189A09,1,2000,347
R6770,SITP189A09,SITP652A09,1,2000,308
R6771,SITP652A09,SITP669A09,1,2000,175
R6772,SITP669A09,SITP513A09,1,2000,172
R6773,SITP513A09,SITP653A09,1,2000,211
R6774,SITP072A09,SITP074A09,1,2000,397
R6775,SITP074A09,SITP052B09,1,2000,264
R6776,SITP052B09,SITP520A09,1,2000,232
R6777,SITP520A09,SITP102A09,1,2000,295
R6778,SITP102A09,SITP102B09,1,2000,70
R6779,SITP173A08,SITP174B08,1,2000,305
R6780,SITP176B08,SITP132A08,1,2000,361
R6781,SITP132A08,SITP130A08,1,2000,275
R6782,SITP128A08,SITP150B08,1,2000,505
R6783,SITP150B08,SITP564A08,1,2000,281
R6784,SITP564A08,SITP195A08,1,2000,455
R6785,SITP195A08,SITP487A08,1,2000,644
R6786,SITP079A07,SITP084A07,1,2000,400
R6787,SITP377A07,SITP075A07,1,2000,446
R6788,SITP094A07,SITP022A07,1,2000,803
R6789,SITP022A07,SITP025B06,1,2000,429
R6790,SITP025B06,SITP002A07,1,2000,494
R6791,SITP409A07,SITP029B07,1,2000,284
R6792,SITP029B07,SITP032A06,1,2000,743
R6793,SITP032A06,SITP031A06,1,2000,481
R6794,SITP824A00,SITP781A00,1,2000,85
R6795,SITP781A00,SITP782A00,1,2000,211
R6796,TM14005,SITP665A00,1,2000,324
R6797,SITP655A00,TM10009,1,2000,533
R6798,TM10009,SITP239B00,1,2000,174
R6799,SITP239B00,SITP872A00,1,2000,442
R6800,SITP872A00,SITP184A00,1,2000,199
R6801,SITP184A00,SITP090A00,1,2000,579
R6802,SITP409A07,SITP065A07,1,2000,668
R6803,SITP065A07,SITP025B06,1,2000,310
R6804,SITP025B06,SITP022B07,1,2000,548
R6805,SITP022B07,SITP094A07,1,2000,684
R6806,SITP022A06,SITP021A06,1,2000,648
R6807,SITP021A06,SITP056C07,1,2000,559
R6808,SITP056C07,SITP344C07,1,2000,424
R6809,SITP344C07,SITP093A07,1,2000,431
R6810,SITP093A07,SITP105A07,1,2000,639
R6811,SITP105A07,SITP047A07,1,2000,455
R6812,SITP047A07,SITP377A07,1,2000,320
R6813,SITP065A08,SITP196A08,1,2000,509
R6814,SITP196A08,SITP561A08,1,2000,663
R6815,SITP226A09,SITP220A09,1,2000,181
R6816,SITP204A09,SITP200A09,1,2000,181
R6817,SITP200A09,SITP653A09,1,2000,306
R6818,SITP653A09,SITP642A09,1,2000,289
R6819,SITP642A09,SITP668A09,1,2000,181
R6820,SITP041A10,SITP113A10,1,2000,152
R6821,SITP113A10,SITP129A10,1,2000,217
R6822,SITP129A10,SITP115A10,1,2000,189
R6823,SITP115A10,SITP189A10,1,2000,311
R6824,SITP189A10,SITP382A10,1,2000,383
R6825,SITP382A10,SITP213B10,1,2000,447
R6826,SITP008A10,SITP007B10,1,2000,336
R6827,SITP007B10,SITP006B10,1,2000,483
R6828,SITP006B10,SITP261A10,1,2000,377
R6829,SITP261A10,SITP059A10,1,2000,643
R6830,SITP059A10,SITP060A10,1,2000,101
R6831,SITP060A10,SITP020A10,1,2000,291
R6832,SITP020A10,SITP019A10,1,2000,407
R6833,SITP019A10,SITP023A11,1,2000,249
R6834,SITP023A11,SITP022A11,1,2000,214
R6835,SITP022A11,SITP052A10,1,2000,344
R6836,SITP052A10,SITP016A10,1,2000,342
R6837,SITP016A10,SITP399A11,1,2000,354
R6838,SITP399A11,SITP395A11,1,2000,231
R6839,SITP395A11,SITP400A11,1,2000,458
R6840,SITP400A11,TM09103,1,2000,121
R6841,TM09103,SITP334A12,1,2000,596
R6842,SITP334A12,SITP046A12,1,2000,145
R6843,SITP046A12,SITP044A12,1,2000,230
R6844,SITP044A12,SITP064A12,1,2000,250
R6845,SITP064A12,SITP020A13,1,2000,439
R6846,SITP020A13,SITP528A13,1,2000,566
R6847,SITP787A00,SITP243B00,1,2000,394
R6848,TM10008,SITP814A00,1,2000,61
R6849,SITP184A00,SITP347A00,1,2000,308
R6850,SITP393A07,SITP297A07,1,2000,795
R6851,SITP297A07,SITP358A07,1,2000,398
R6852,SITP358A07,SITP133A07,1,2000,1086
R6853,SITP133A07,SITP335A07,1,2000,767
R6854,SITP335A07,SITP185A07,1,2000,683
R6855,SITP185A07,SITP181A07,1,2000,221
R6856,SITP181A07,SITP188A07,1,2000,327
